gu_name,waiting_personal_num ,waiting_company_num ,profit ,visited_personal_num ,visited_company_num ,Date 
강동구,31,18,492,49,7,"Thursday, July 28, 2022"
송파구,69,7,413,48,6,"Friday, August 5, 2022"
관악구,35,6,434,30,13,"Saturday, August 6, 2022"
금천구,62,8,526,28,12,"Friday, July 29, 2022"
구로구,76,17,424,52,9,"Wednesday, August 3, 2022"
마포구,33,8,486,34,11,"Monday, July 25, 2022"
강남구,66,6,581,53,13,"Tuesday, July 26, 2022"
서초구,60,15,451,64,11,"Saturday, July 30, 2022"
동작구,54,16,514,48,10,"Monday, July 25, 2022"
은평구,21,12,477,57,13,"Saturday, July 30, 2022"
중랑구,78,11,578,79,11,"Saturday, August 6, 2022"
강동구,75,12,487,23,7,"Wednesday, August 3, 2022"
송파구,59,10,474,70,12,"Wednesday, August 3, 2022"
관악구,46,6,536,73,10,"Friday, August 5, 2022"
금천구,75,14,599,62,10,"Friday, August 5, 2022"
구로구,47,19,440,64,8,"Saturday, July 30, 2022"
마포구,40,7,506,34,11,"Saturday, August 6, 2022"
서대문구,52,6,571,57,8,"Thursday, July 28, 2022"
중구,65,19,538,55,5,"Monday, July 25, 2022"
성북구,76,15,526,36,7,"Wednesday, July 27, 2022"
종로구,32,15,568,24,5,"Wednesday, July 27, 2022"
영등포구,77,17,513,77,12,"Tuesday, July 26, 2022"
관악구,77,16,422,47,8,"Sunday, August 7, 2022"
강동구,30,9,551,60,9,"Tuesday, July 26, 2022"
송파구,28,15,587,50,10,"Wednesday, August 3, 2022"
관악구,35,19,575,49,12,"Saturday, July 30, 2022"
금천구,66,16,454,71,13,"Thursday, July 28, 2022"
구로구,79,9,474,48,10,"Tuesday, July 26, 2022"
마포구,53,12,432,44,6,"Monday, August 1, 2022"
강남구,70,15,485,40,13,"Thursday, July 28, 2022"
서초구,40,9,539,61,5,"Friday, August 5, 2022"
동작구,53,16,480,65,13,"Monday, August 1, 2022"
은평구,43,11,519,64,12,"Tuesday, July 26, 2022"
중랑구,56,14,455,26,13,"Monday, July 25, 2022"
강동구,49,18,481,42,11,"Friday, August 5, 2022"
송파구,41,7,541,73,6,"Saturday, August 6, 2022"
관악구,42,14,489,53,6,"Saturday, July 30, 2022"
금천구,39,12,565,43,10,"Thursday, August 4, 2022"
구로구,40,6,527,66,12,"Friday, July 29, 2022"
마포구,45,16,502,43,10,"Friday, August 5, 2022"
서대문구,54,19,534,78,11,"Wednesday, August 3, 2022"
중구,34,19,495,76,8,"Saturday, July 30, 2022"
성북구,54,14,554,25,9,"Tuesday, July 26, 2022"
종로구,30,19,569,21,10,"Friday, August 5, 2022"
영등포구,53,11,459,77,10,"Thursday, July 28, 2022"
관악구,23,12,473,26,11,"Sunday, July 31, 2022"
강동구,69,12,488,55,5,"Sunday, July 31, 2022"
송파구,30,8,479,59,11,"Saturday, July 30, 2022"
관악구,69,14,589,53,11,"Wednesday, August 3, 2022"
금천구,78,6,439,44,8,"Friday, July 29, 2022"
구로구,41,19,454,68,10,"Wednesday, August 3, 2022"
마포구,65,11,544,77,9,"Wednesday, August 3, 2022"
강남구,35,9,545,68,11,"Thursday, July 28, 2022"
서초구,48,16,570,23,5,"Saturday, July 30, 2022"
동작구,51,6,401,35,5,"Tuesday, August 2, 2022"
은평구,21,6,507,53,11,"Monday, August 1, 2022"
중랑구,64,13,459,20,5,"Thursday, July 28, 2022"
강동구,66,15,470,37,5,"Thursday, July 28, 2022"
송파구,57,19,453,27,12,"Monday, August 1, 2022"
관악구,41,18,599,40,8,"Wednesday, August 3, 2022"
금천구,69,13,588,66,9,"Sunday, August 7, 2022"
구로구,24,16,598,35,5,"Wednesday, August 3, 2022"
마포구,67,14,552,67,6,"Saturday, July 30, 2022"
서대문구,43,12,470,60,13,"Friday, August 5, 2022"
중구,72,17,503,39,13,"Monday, August 1, 2022"
성북구,42,7,579,39,10,"Thursday, July 28, 2022"
종로구,75,6,468,54,13,"Monday, July 25, 2022"
영등포구,26,11,558,30,10,"Friday, July 29, 2022"
관악구,71,12,542,31,11,"Sunday, July 31, 2022"
강동구,34,6,560,26,8,"Saturday, July 30, 2022"
송파구,34,10,584,48,9,"Tuesday, July 26, 2022"
관악구,31,8,489,53,7,"Friday, August 5, 2022"
금천구,71,16,457,74,6,"Sunday, July 31, 2022"
구로구,78,6,404,46,13,"Sunday, August 7, 2022"
마포구,39,11,590,58,8,"Friday, August 5, 2022"
강남구,72,15,565,77,5,"Sunday, August 7, 2022"
서초구,42,10,416,49,11,"Sunday, August 7, 2022"
동작구,39,16,453,48,13,"Saturday, July 30, 2022"
은평구,28,9,460,47,12,"Monday, July 25, 2022"
중랑구,76,6,579,24,6,"Monday, August 1, 2022"
강동구,45,17,530,79,7,"Tuesday, August 2, 2022"
송파구,20,11,557,46,10,"Sunday, July 31, 2022"
관악구,59,18,501,21,7,"Saturday, August 6, 2022"
금천구,21,9,517,62,9,"Tuesday, August 2, 2022"
구로구,43,8,578,61,10,"Monday, July 25, 2022"
마포구,25,13,474,47,6,"Monday, July 25, 2022"
서대문구,20,11,502,66,13,"Sunday, August 7, 2022"
중구,68,10,586,31,9,"Thursday, August 4, 2022"
성북구,35,19,468,46,8,"Wednesday, July 27, 2022"
종로구,45,14,418,51,7,"Tuesday, July 26, 2022"
영등포구,38,14,452,75,12,"Wednesday, August 3, 2022"
관악구,51,18,590,57,12,"Tuesday, August 2, 2022"
강동구,22,13,402,39,8,"Saturday, August 6, 2022"
송파구,44,10,403,68,13,"Wednesday, August 3, 2022"
관악구,61,10,420,58,13,"Monday, August 1, 2022"
금천구,74,17,549,46,8,"Tuesday, July 26, 2022"
구로구,49,19,453,42,12,"Sunday, July 31, 2022"
마포구,69,15,578,36,8,"Monday, August 1, 2022"
강남구,36,11,533,48,13,"Sunday, July 31, 2022"
서초구,53,19,577,73,5,"Friday, August 5, 2022"
동작구,58,10,502,58,7,"Thursday, August 4, 2022"
은평구,33,14,481,34,11,"Sunday, August 7, 2022"
중랑구,59,6,400,69,10,"Tuesday, August 2, 2022"
강동구,59,19,528,23,13,"Tuesday, August 2, 2022"
송파구,39,14,428,75,9,"Sunday, July 31, 2022"
관악구,32,10,450,75,10,"Tuesday, August 2, 2022"
금천구,39,17,546,73,12,"Saturday, July 30, 2022"
구로구,53,8,544,66,5,"Tuesday, August 2, 2022"
마포구,56,16,507,52,10,"Monday, July 25, 2022"
서대문구,75,16,466,23,13,"Wednesday, July 27, 2022"
중구,43,11,570,63,8,"Wednesday, July 27, 2022"
성북구,71,11,452,57,5,"Wednesday, August 3, 2022"
종로구,31,17,446,62,12,"Tuesday, July 26, 2022"
영등포구,34,12,440,51,12,"Wednesday, July 27, 2022"
관악구,79,18,475,43,10,"Saturday, August 6, 2022"
강동구,35,10,534,61,7,"Sunday, July 31, 2022"
송파구,23,15,513,63,12,"Wednesday, August 3, 2022"
관악구,31,10,508,23,7,"Tuesday, August 2, 2022"
금천구,56,17,428,41,5,"Wednesday, August 3, 2022"
구로구,74,13,437,63,7,"Wednesday, July 27, 2022"
마포구,77,9,414,60,12,"Monday, July 25, 2022"
강남구,61,8,599,23,10,"Monday, August 1, 2022"
서초구,74,15,520,73,12,"Wednesday, July 27, 2022"
동작구,20,12,406,41,13,"Monday, July 25, 2022"
은평구,51,19,400,28,11,"Wednesday, August 3, 2022"
중랑구,41,17,597,57,12,"Wednesday, August 3, 2022"
강동구,30,6,488,75,7,"Wednesday, July 27, 2022"
송파구,69,10,455,78,6,"Saturday, July 30, 2022"
관악구,73,16,404,77,5,"Tuesday, August 2, 2022"
금천구,25,11,528,41,5,"Wednesday, August 3, 2022"
구로구,22,14,524,71,7,"Monday, July 25, 2022"
마포구,31,11,529,53,10,"Sunday, July 31, 2022"
서대문구,53,9,597,69,7,"Friday, July 29, 2022"
중구,39,12,449,55,9,"Monday, August 1, 2022"
성북구,23,6,510,20,7,"Tuesday, July 26, 2022"
종로구,29,13,564,31,8,"Wednesday, August 3, 2022"
영등포구,25,9,475,39,9,"Saturday, July 30, 2022"
관악구,58,14,566,26,7,"Monday, August 1, 2022"
강동구,74,13,588,74,5,"Thursday, August 4, 2022"
송파구,47,7,417,54,8,"Wednesday, August 3, 2022"
관악구,43,16,502,29,7,"Saturday, August 6, 2022"
금천구,68,6,460,37,9,"Sunday, July 31, 2022"
구로구,50,8,423,59,10,"Friday, July 29, 2022"
마포구,46,6,447,29,5,"Sunday, August 7, 2022"
강남구,71,16,455,22,8,"Monday, July 25, 2022"
서초구,79,8,526,58,7,"Monday, July 25, 2022"
동작구,61,16,415,29,5,"Monday, July 25, 2022"
은평구,60,14,402,39,10,"Thursday, July 28, 2022"
중랑구,22,12,569,25,12,"Friday, August 5, 2022"
강동구,55,17,556,32,12,"Sunday, July 31, 2022"
송파구,26,15,539,36,8,"Thursday, July 28, 2022"
관악구,26,15,519,45,8,"Friday, August 5, 2022"
금천구,32,14,574,36,13,"Sunday, August 7, 2022"
구로구,34,12,566,52,8,"Monday, August 1, 2022"
마포구,73,16,423,57,5,"Thursday, August 4, 2022"
서대문구,50,8,489,76,11,"Sunday, July 31, 2022"
중구,60,17,549,65,8,"Thursday, July 28, 2022"
성북구,43,13,450,22,11,"Wednesday, July 27, 2022"
종로구,78,14,499,28,11,"Friday, August 5, 2022"
영등포구,71,10,537,40,6,"Wednesday, August 3, 2022"
관악구,20,7,477,70,11,"Friday, July 29, 2022"
강동구,31,12,484,35,12,"Wednesday, July 27, 2022"
송파구,75,13,427,75,7,"Sunday, August 7, 2022"
관악구,78,6,482,52,13,"Thursday, August 4, 2022"
금천구,29,7,576,29,5,"Monday, August 1, 2022"
구로구,48,14,489,48,8,"Thursday, August 4, 2022"
마포구,31,7,571,43,9,"Wednesday, August 3, 2022"
강남구,28,15,505,58,8,"Thursday, August 4, 2022"
서초구,33,16,492,57,10,"Sunday, August 7, 2022"
동작구,20,13,529,60,13,"Thursday, August 4, 2022"
은평구,54,16,532,33,7,"Sunday, August 7, 2022"
중랑구,44,17,444,61,11,"Tuesday, August 2, 2022"
강동구,78,13,486,73,8,"Tuesday, August 2, 2022"
송파구,49,12,541,66,7,"Thursday, August 4, 2022"
관악구,57,6,498,48,7,"Monday, August 1, 2022"
금천구,32,10,561,21,7,"Tuesday, August 2, 2022"
구로구,54,15,487,25,5,"Saturday, July 30, 2022"
마포구,75,14,504,49,13,"Sunday, July 31, 2022"
서대문구,75,13,460,75,9,"Wednesday, August 3, 2022"
중구,66,12,445,27,8,"Sunday, August 7, 2022"
성북구,54,13,597,24,5,"Saturday, July 30, 2022"
종로구,52,16,479,38,8,"Saturday, July 30, 2022"
영등포구,67,14,428,65,10,"Monday, July 25, 2022"
관악구,47,17,437,54,12,"Thursday, August 4, 2022"
강동구,42,17,489,74,6,"Wednesday, July 27, 2022"
송파구,28,12,413,69,13,"Monday, July 25, 2022"
관악구,42,17,594,78,6,"Saturday, July 30, 2022"
금천구,70,19,570,59,8,"Friday, July 29, 2022"
구로구,44,18,504,79,6,"Tuesday, August 2, 2022"
마포구,40,14,585,30,9,"Monday, July 25, 2022"
강남구,38,11,528,21,13,"Thursday, August 4, 2022"
서초구,46,12,425,63,11,"Monday, July 25, 2022"
동작구,20,11,536,43,7,"Sunday, July 31, 2022"
은평구,59,15,495,69,8,"Thursday, August 4, 2022"
중랑구,76,11,595,65,8,"Friday, July 29, 2022"
강동구,22,14,589,73,11,"Friday, August 5, 2022"
송파구,53,18,424,30,12,"Thursday, July 28, 2022"
관악구,52,14,409,44,10,"Saturday, August 6, 2022"
금천구,78,9,587,41,12,"Sunday, August 7, 2022"
구로구,66,16,587,61,11,"Thursday, July 28, 2022"
마포구,40,16,515,63,11,"Monday, August 1, 2022"
서대문구,32,15,401,24,7,"Thursday, July 28, 2022"
중구,37,8,415,27,13,"Tuesday, August 2, 2022"
성북구,31,17,572,68,13,"Monday, July 25, 2022"
종로구,64,9,507,43,6,"Friday, August 5, 2022"
영등포구,22,15,490,62,6,"Wednesday, August 3, 2022"
관악구,69,8,557,78,9,"Sunday, July 31, 2022"
강동구,68,11,548,76,5,"Tuesday, July 26, 2022"
송파구,44,18,413,34,12,"Sunday, August 7, 2022"
관악구,60,12,527,32,9,"Wednesday, August 3, 2022"
금천구,77,16,549,25,13,"Tuesday, July 26, 2022"
구로구,67,7,520,41,6,"Sunday, July 31, 2022"
마포구,36,14,481,69,13,"Friday, July 29, 2022"
강남구,50,14,579,22,7,"Sunday, August 7, 2022"
서초구,26,10,583,77,10,"Friday, July 29, 2022"
동작구,78,10,451,29,8,"Tuesday, August 2, 2022"
은평구,56,8,569,45,7,"Thursday, July 28, 2022"
중랑구,62,16,572,58,7,"Wednesday, August 3, 2022"
강동구,43,10,401,27,9,"Wednesday, August 3, 2022"
송파구,37,11,435,36,10,"Thursday, August 4, 2022"
관악구,27,15,414,60,8,"Saturday, July 30, 2022"
금천구,33,10,406,53,10,"Thursday, August 4, 2022"
구로구,53,12,539,32,6,"Saturday, July 30, 2022"
마포구,64,12,425,25,7,"Friday, August 5, 2022"
서대문구,49,15,585,56,11,"Thursday, August 4, 2022"
중구,43,16,543,47,6,"Tuesday, August 2, 2022"
성북구,61,18,500,62,12,"Tuesday, July 26, 2022"
종로구,42,8,412,33,7,"Thursday, July 28, 2022"
영등포구,32,19,546,75,5,"Wednesday, July 27, 2022"
관악구,25,10,443,50,9,"Sunday, July 31, 2022"
강동구,50,17,571,68,5,"Wednesday, July 27, 2022"
송파구,49,8,495,47,11,"Wednesday, August 3, 2022"
관악구,34,16,573,39,13,"Saturday, July 30, 2022"
금천구,21,18,538,57,8,"Tuesday, August 2, 2022"
구로구,46,11,588,55,8,"Thursday, July 28, 2022"
마포구,24,14,512,53,6,"Monday, July 25, 2022"
강남구,56,8,576,45,7,"Monday, August 1, 2022"
서초구,29,18,558,70,11,"Monday, August 1, 2022"
동작구,75,15,478,55,13,"Tuesday, August 2, 2022"
은평구,65,12,535,59,5,"Thursday, August 4, 2022"
중랑구,73,6,429,46,11,"Friday, August 5, 2022"
강동구,47,9,590,22,11,"Friday, July 29, 2022"
송파구,47,6,436,37,7,"Thursday, August 4, 2022"
관악구,33,12,557,20,5,"Sunday, July 31, 2022"
금천구,72,12,578,52,6,"Friday, August 5, 2022"
구로구,75,16,558,41,10,"Sunday, July 31, 2022"
마포구,70,14,549,43,12,"Wednesday, August 3, 2022"
서대문구,60,12,428,47,9,"Wednesday, August 3, 2022"
중구,22,18,561,40,6,"Monday, August 1, 2022"
성북구,36,18,566,40,6,"Thursday, August 4, 2022"
종로구,26,12,537,31,11,"Monday, July 25, 2022"
영등포구,27,12,434,27,13,"Monday, August 1, 2022"
관악구,41,13,483,31,13,"Tuesday, July 26, 2022"
강동구,69,10,457,41,6,"Saturday, August 6, 2022"
송파구,46,17,435,64,6,"Thursday, August 4, 2022"
관악구,30,8,591,37,5,"Saturday, July 30, 2022"
금천구,79,18,517,55,12,"Thursday, July 28, 2022"
구로구,78,16,468,36,12,"Tuesday, August 2, 2022"
마포구,31,14,466,60,12,"Monday, August 1, 2022"
강남구,39,13,461,75,13,"Wednesday, July 27, 2022"
서초구,22,17,598,76,13,"Friday, August 5, 2022"
동작구,74,18,459,43,8,"Wednesday, July 27, 2022"
은평구,68,10,407,22,11,"Wednesday, August 3, 2022"
중랑구,68,6,563,31,9,"Tuesday, August 2, 2022"
강동구,77,9,529,51,5,"Monday, August 1, 2022"
송파구,24,19,434,29,9,"Thursday, August 4, 2022"
관악구,42,6,420,38,5,"Sunday, July 31, 2022"
금천구,66,16,474,62,7,"Monday, August 1, 2022"
구로구,63,10,449,48,5,"Friday, August 5, 2022"
마포구,58,15,507,24,8,"Tuesday, August 2, 2022"
서대문구,75,15,433,28,9,"Thursday, July 28, 2022"
중구,74,11,541,59,5,"Monday, July 25, 2022"
성북구,62,18,583,37,13,"Friday, July 29, 2022"
종로구,64,15,462,66,5,"Sunday, July 31, 2022"
영등포구,67,14,556,20,6,"Saturday, August 6, 2022"
관악구,69,19,524,48,7,"Friday, July 29, 2022"
강동구,76,14,551,72,6,"Tuesday, July 26, 2022"
송파구,74,7,451,36,5,"Friday, August 5, 2022"
관악구,71,15,536,20,11,"Saturday, July 30, 2022"
금천구,53,9,480,78,12,"Wednesday, July 27, 2022"
구로구,22,18,478,58,13,"Wednesday, August 3, 2022"
마포구,30,13,590,68,6,"Friday, July 29, 2022"
강남구,32,19,580,42,5,"Monday, July 25, 2022"
서초구,24,19,455,23,11,"Friday, July 29, 2022"
동작구,25,8,548,79,10,"Monday, July 25, 2022"
은평구,46,16,411,26,6,"Thursday, August 4, 2022"
중랑구,60,15,581,41,13,"Sunday, July 31, 2022"
강동구,26,7,566,58,10,"Sunday, August 7, 2022"
송파구,47,9,471,70,8,"Friday, July 29, 2022"
관악구,31,19,564,51,5,"Saturday, July 30, 2022"
금천구,30,16,458,37,9,"Thursday, July 28, 2022"
구로구,65,17,439,24,13,"Saturday, July 30, 2022"
마포구,44,17,457,55,13,"Tuesday, August 2, 2022"
서대문구,73,14,415,47,5,"Sunday, August 7, 2022"
중구,54,8,535,27,9,"Monday, August 1, 2022"
성북구,52,7,413,46,10,"Sunday, July 31, 2022"
종로구,36,14,560,59,10,"Thursday, July 28, 2022"
영등포구,49,10,545,32,10,"Saturday, August 6, 2022"
관악구,46,9,468,66,12,"Thursday, July 28, 2022"
강동구,38,12,587,55,6,"Sunday, August 7, 2022"
송파구,32,18,519,43,7,"Monday, July 25, 2022"
관악구,64,10,494,32,5,"Saturday, July 30, 2022"
금천구,43,12,546,52,9,"Saturday, July 30, 2022"
구로구,40,18,419,67,13,"Sunday, July 31, 2022"
마포구,67,6,405,38,9,"Tuesday, August 2, 2022"
강남구,60,7,473,54,9,"Saturday, July 30, 2022"
서초구,63,15,480,31,7,"Wednesday, August 3, 2022"
동작구,36,19,480,79,12,"Sunday, August 7, 2022"
은평구,70,7,587,28,10,"Tuesday, July 26, 2022"
중랑구,58,16,486,62,11,"Monday, July 25, 2022"
강동구,78,14,559,39,7,"Wednesday, August 3, 2022"
송파구,45,15,462,46,10,"Wednesday, July 27, 2022"
관악구,63,14,400,37,10,"Thursday, August 4, 2022"
금천구,74,13,448,40,6,"Tuesday, July 26, 2022"
구로구,77,13,560,35,12,"Monday, July 25, 2022"
마포구,28,8,432,36,5,"Sunday, July 31, 2022"
서대문구,48,15,593,21,5,"Saturday, August 6, 2022"
중구,32,7,504,33,13,"Tuesday, August 2, 2022"
성북구,79,12,542,77,10,"Sunday, July 31, 2022"
종로구,77,14,498,65,5,"Monday, July 25, 2022"
영등포구,66,19,485,75,11,"Monday, August 1, 2022"
관악구,36,18,441,54,12,"Saturday, July 30, 2022"
강동구,44,13,408,50,5,"Sunday, August 7, 2022"
송파구,53,12,596,47,7,"Monday, July 25, 2022"
관악구,37,6,550,31,13,"Wednesday, July 27, 2022"
금천구,79,11,554,25,13,"Friday, August 5, 2022"
구로구,37,9,581,46,7,"Tuesday, July 26, 2022"
마포구,25,17,534,30,7,"Wednesday, July 27, 2022"
강남구,73,8,509,72,6,"Friday, July 29, 2022"
서초구,77,12,490,28,5,"Wednesday, August 3, 2022"
동작구,69,17,560,58,8,"Monday, August 1, 2022"
은평구,50,17,416,53,8,"Monday, August 1, 2022"
중랑구,73,11,430,55,10,"Tuesday, August 2, 2022"
강동구,53,19,553,79,10,"Friday, July 29, 2022"
송파구,42,9,558,79,11,"Friday, August 5, 2022"
관악구,27,11,412,75,9,"Monday, August 1, 2022"
금천구,34,9,439,32,11,"Tuesday, August 2, 2022"
구로구,28,13,444,64,11,"Monday, August 1, 2022"
마포구,54,18,544,39,6,"Saturday, July 30, 2022"
서대문구,72,14,495,35,11,"Saturday, August 6, 2022"
중구,44,8,497,32,8,"Tuesday, July 26, 2022"
성북구,58,11,529,50,13,"Wednesday, July 27, 2022"
종로구,69,18,414,69,9,"Sunday, August 7, 2022"
영등포구,70,18,563,38,13,"Wednesday, July 27, 2022"
관악구,68,11,499,57,12,"Saturday, August 6, 2022"
강동구,67,11,527,35,5,"Sunday, August 7, 2022"
송파구,52,14,536,50,5,"Wednesday, August 3, 2022"
관악구,76,10,483,49,10,"Sunday, July 31, 2022"
금천구,37,8,421,31,6,"Saturday, July 30, 2022"
구로구,39,14,567,69,6,"Sunday, August 7, 2022"
마포구,45,10,460,69,9,"Wednesday, July 27, 2022"
강남구,78,10,562,28,6,"Tuesday, August 2, 2022"
서초구,53,10,476,36,13,"Thursday, August 4, 2022"
동작구,54,7,423,45,5,"Wednesday, July 27, 2022"
은평구,22,12,540,77,11,"Monday, August 1, 2022"
중랑구,51,8,485,33,6,"Saturday, July 30, 2022"
강동구,52,7,475,55,9,"Wednesday, August 3, 2022"
송파구,58,13,460,58,10,"Sunday, July 31, 2022"
관악구,23,14,525,70,10,"Friday, July 29, 2022"
금천구,58,10,584,63,6,"Tuesday, July 26, 2022"
구로구,64,12,599,79,12,"Friday, August 5, 2022"
마포구,64,18,521,77,11,"Tuesday, August 2, 2022"
서대문구,45,15,498,24,13,"Wednesday, August 3, 2022"
중구,57,18,472,33,9,"Monday, August 1, 2022"
성북구,40,6,545,68,12,"Wednesday, August 3, 2022"
종로구,20,15,523,39,11,"Monday, July 25, 2022"
영등포구,23,15,508,39,13,"Sunday, July 31, 2022"
관악구,62,13,473,24,5,"Sunday, August 7, 2022"
강동구,55,14,569,69,12,"Sunday, August 7, 2022"
송파구,76,10,448,40,9,"Friday, August 5, 2022"
관악구,55,6,430,36,9,"Sunday, July 31, 2022"
금천구,53,19,530,58,12,"Sunday, August 7, 2022"
구로구,49,9,566,53,10,"Friday, August 5, 2022"
마포구,69,11,412,53,12,"Wednesday, July 27, 2022"
강남구,77,10,409,41,7,"Friday, July 29, 2022"
서초구,25,10,483,37,9,"Thursday, July 28, 2022"
동작구,34,6,487,39,10,"Thursday, July 28, 2022"
은평구,40,19,410,49,11,"Monday, July 25, 2022"
중랑구,23,7,597,51,13,"Saturday, July 30, 2022"
강동구,58,13,583,66,12,"Wednesday, July 27, 2022"
송파구,36,14,547,69,13,"Sunday, July 31, 2022"
관악구,26,14,513,42,5,"Monday, August 1, 2022"
금천구,59,16,415,23,10,"Sunday, August 7, 2022"
구로구,35,13,432,72,13,"Monday, July 25, 2022"
마포구,28,9,438,51,8,"Thursday, August 4, 2022"
서대문구,47,9,501,44,8,"Wednesday, July 27, 2022"
중구,63,8,592,67,10,"Wednesday, July 27, 2022"
성북구,22,9,524,49,6,"Monday, July 25, 2022"
종로구,42,8,469,40,13,"Tuesday, July 26, 2022"
영등포구,63,17,437,79,7,"Tuesday, July 26, 2022"
관악구,40,10,525,21,7,"Sunday, July 31, 2022"
강동구,44,19,422,47,6,"Tuesday, July 26, 2022"
송파구,55,11,462,71,12,"Friday, August 5, 2022"
관악구,49,6,590,49,8,"Wednesday, August 3, 2022"
금천구,68,10,572,71,7,"Thursday, August 4, 2022"
구로구,43,9,525,25,7,"Monday, July 25, 2022"
마포구,47,12,497,66,8,"Thursday, August 4, 2022"
강남구,42,18,516,47,6,"Saturday, July 30, 2022"
서초구,70,16,414,52,5,"Friday, July 29, 2022"
동작구,45,11,555,73,5,"Friday, August 5, 2022"
은평구,46,6,594,25,8,"Thursday, August 4, 2022"
중랑구,32,19,415,35,13,"Friday, July 29, 2022"
강동구,23,18,479,28,11,"Tuesday, July 26, 2022"
송파구,38,12,569,65,13,"Saturday, July 30, 2022"
관악구,73,16,461,38,12,"Wednesday, August 3, 2022"
